id,label,tweet,original
5dcca68af372816fadd094ae,,"RT @THR: ""They're both exacting about the words, because they really hear a rhythm to the language."" #LittleWomen and #MarriageStory star @â€¦",1
5dcabb42dd8a420f9f1d56ed,,"RT @TIME: ""You have stolen my dreams and my childhood"": Greta Thunberg gives powerful speech at UGNA climate summit https://t.co/wTnCS8wy38",1
5dcabb48dd8a420f9f1d5765,,RT @TIME: Greta Thunberg to world leaders at the U.N. climate summit: â€œYou have stolen my dreams and my childhood with your empty wordsâ€ htâ€¦,0
5dcabb40dd8a420f9f1d56c7,,"RT @timjacobwise: You can't have it both ways. You can't attack young folk for being self-absorbed &amp; only concerned about makeup tutorials,â€¦",0
5dc88593678e6d23f7706576,,"RT @TomLondon6: You know these terrible things the Tories &amp; the mainstream media pump out about Mr Corbyn?

Look in a history book

Similarâ€¦",0
5dcabb3bdd8a420f9f1d5656,,"RT @tonyposnanski: Fuck every single dumbfuck adult who attacks Greta Thunberg, who has more courage and heart than every one of those piecâ€¦",0
5dcabb45dd8a420f9f1d571e,,RT @TPoppaPuff: @CarpeDonktum @realDonaldTrump Do all Swedish girls sound like a movie from the 40's or is it just the brainwashed ones?â€¦,0
5dcabb4fdd8a420f9f1d57ea,,RT @troiansbiscuit: Greta Thunberg is one of the greatest people on this planet. Sheâ€™s 16 years old and sheâ€™s done more for the planet thisâ€¦,1
5dcabb49dd8a420f9f1d5772,,"RT @TrumpsGAGirl: Wonder if this brainwashed pawn for the Left, @GretaThunberg, will finally realize how irrelevant she &amp; her Nazi Propaganâ€¦",0
5dcaf67fc14b24d0701c036f,,"RT @Trungles: Based on the way adults continue to treat the teen Parkland survivors and kids like Greta Thunberg, it makes sense that Sandyâ€¦",1
5dcaf690c14b24d0701c04ae,,"RT @TVsCarlKinsella: Ryan Tubridy says if Greta Thunberg were a movie, he'd press pause. 

If Ryan Tubridy were a movie, I'd put my foot thâ€¦",0
5dcabb3add8a420f9f1d564b,,"RT @TwitterMoments: â€œWe are in the beginning of a mass extinction and all you can talk about is money,â€ said Greta Thunberg in a moving speâ€¦",0
5dcabb4edd8a420f9f1d57e3,,"RT @TXTrumpette89: ""Greta Thunberg looks furious as Trump hijacks her UN entrance""

ðŸ˜‚ðŸ˜‚ðŸ˜‚ https://t.co/iLkPqWRkP7",0
5dcabb3bdd8a420f9f1d5653,,RT @TXTrumpette89: SURPRISE! The Official Escort for 16-Year-Old Global Warming â€˜Expertâ€™ Greta Thunberg Is a Leftist Hack Funded by Georgeâ€¦,0
5dcaf684c14b24d0701c03c8,,"RT @uhshanti: it's depressing to see Greta Thunberg treated the same way Malala Yousafzai was -- fÃªted and fawned over, but not actually liâ€¦",0
5dcca5b2f9456a4383899131,,"RT @UlaLomu: Greta Thunberg
* 16 years old
* Not a scientist
* Reads from a script
* 24/7 media

Richard Lindzen
* Atmospheric Physicist (Mâ€¦",1
5dcaf684c14b24d0701c03cc,,"RT @USATODAY: â€œYou are failing us,â€ Greta Thunberg said. https://t.co/VqG6YsF4ow https://t.co/hxruxhyFir",1
5dcabb3ddd8a420f9f1d567a,,RT @ValerieComplex: I hope the same energy given to Greta Thunberg is the same energy you give to Little Miss Flint because Flint still witâ€¦,1
5dcabb43dd8a420f9f1d5706,,"RT @vegan4thePigs: Greta Thunberg talking about why she went vegan! â€œI have stopped eating meat and dairy, both of ethical reasons and by eâ€¦",1
5dcaf685c14b24d0701c03d7,,RT @vic777212718: Greta is as much a victim of globalists and soros as the sex slaves were of Jeffrey Epstein! The fruits of the propagandaâ€¦,1
5dcaf681c14b24d0701c0398,,RT @vincentdonofrio: 'How dare you': Greta Thunberg tears into world leaders over inaction at U.N. climate summit https://t.co/Biy816GxiY,1
5dcabb40dd8a420f9f1d56c2,,"RT @voguemagazine: â€œWe are in the beginning of a mass extinction, and all you can talk about is money and fairy tales of eternal economic gâ€¦",0
5dcaf683c14b24d0701c03ba,,"RT @w_terrence: Another CLIMATE CHANGE ACTIVIST

Greta Thunberg is not the only one!

This 15 year old boy is pissed off about Climate Chanâ€¦",0
5dcabb51dd8a420f9f1d581b,,"RT @w_terrence: WHY EXPLOIT CHILDREN? 

Greta Thunberg said the world is coming to an extinction. Why is she not at school? Why do her pareâ€¦",0
5dc88526678e6d23f770651d,,RT @walletcheck: liberals have decided that the only necessary measure to stop climate change is to appease the child god Greta with idolatâ€¦,0
5dcaf694c14b24d0701c04f0,,"RT @washingtonpost: A Fox News guest called Greta Thunberg ""mentally ill."" The network apologized for the ""disgraceful"" comment. https://t.â€¦",0
5dcaf693c14b24d0701c04e9,,"RT @WashTimes: Greta Thunberg, a parentâ€™s nightmare - https://t.co/VyJaEG15ZZ - @washtimes @ckchumley: ""This is how kids act when they arenâ€¦",0
5dcaf687c14b24d0701c03ff,,RT @WatchChad: Has Time Magazine started printing the Greta Thunberg Person of the Year edition yet? You know itâ€™s coming. And on PAPER noâ€¦,0
5dcaf690c14b24d0701c04aa,,"RT @WayneDupreeShow: The left is turning an entire generation of kids into neurotic messes

 https://t.co/80uw4BENfA",0
5dcca683f372816fadd094ac,,"RT @WayneDupreeShow: Trending Now! #ImpeachmentHearings

https://t.co/Ob7Uc3fgak",0
5dcabb50dd8a420f9f1d57fd,,"RT @WayneDupreeShow: Where are this child's parents? People are calling this abuse. What say you? 

https://t.co/Xa3AuWDJl3",0
5dcabb44dd8a420f9f1d5715,,"RT @wharsmetoothpic: Greta Thunberg staring straight into Trump's dark, cavernous soul #GretaThurnberg https://t.co/ZbPiwoTHNE",0
5dcaf696c14b24d0701c051e,,RT @William77295174: Its like voting for Kermit the Frog for a Noble Peace Prize. Should Kermit get it? Or should it go to the puppet masteâ€¦,0
5dcca684f372816fadd094ad,,RT @WilliamBibbiani: I saw the new #LittleWomen and I absolutely loved every second of it. Greta Gerwig's adaptation of Alcott's story is bâ€¦,1
5dcaf685c14b24d0701c03de,,RT @winmatt53: SURPRISE! The Official Escort for 16-Year-Old Global Warming 'Expert' Greta Thunberg Is a Leftist Hack Funded by George Soroâ€¦,0
5dcabb47dd8a420f9f1d574a,,RT @Winston8Smith: â€œThe Old Ones say the women will lead the healing among the tribes. Inside them are the powers of love and strength giveâ€¦,1
5dcabb4edd8a420f9f1d57d7,,"RT @WIRED: â€People are suffering, people are dying, entire ecosystems are collapsing. We are in the beginning of a mass extinction and allâ€¦",0
5dcabb41dd8a420f9f1d56cd,,"RT @WordswithSteph: #MoscowMitch Marathon 

Democratic voters think theyâ€™re â€œjust going to have to wait for the Mitch McConnells of the Repâ€¦",0
5dcabb43dd8a420f9f1d56f8,,"RT @WordswithSteph: #MoscowMitch Marathon 

Democratic voters think theyâ€™re â€œjust going to have to wait for the Mitch McConnells of the Repâ€¦",0
5dcabb4cdd8a420f9f1d57b0,,"RT @WordswithSteph: Old numbskulls taking potshots at a brilliant girl trying to save the world. Bullying, scientifically stupid Republicanâ€¦",0
5dcabb3edd8a420f9f1d56a0,,"RT @WordswithSteph: Swedish climate change activist Greta Thunberg has been nominated for the Nobel Peace Prize 

@realDonaldTrump 
No Nobeâ€¦",1
5dcaf689c14b24d0701c0421,,"RT @wulffisthename: Hey. If youâ€™re trashing Greta Thunberg, unfollow me and let me know you did so. I want nothing to do with you. Thanks.",0
5dcaf683c14b24d0701c03b4,,RT @YahooNews: Greta Thunberg overshadows Trump at U.N. climate summit https://t.co/iTMF8qtyTc https://t.co/zc69vH8LjI,0
5dcaf691c14b24d0701c04ba,,"RT @yesitshanna: General observation that the people who have problems with Greta Thunberg, a child acting like an adult, are also often thâ€¦",0
5dc88563678e6d23f7706551,,RT @YUNGcoke: Imagine if they spent all this money on actual solutions https://t.co/2ojuaWTjj9,1
5dcca67df372816fadd094a9,,shawty want it to be 1492 so bad ðŸ˜‚ðŸ˜‚ henry hudson headass,0
5dcaf696c14b24d0701c0517,,'She seems very happy': Trump appears to mock Greta Thunberg's emotional speech https://t.co/8dtR45056n,0
5dcca6a4f372816fadd094b6,,She should take her show to China and see how she is welcomed.,0
5dcaf692c14b24d0701c04ce,,"Sky Views: I had mixed feelings about Greta Thunberg's speech | Climate News | Sky News
She should be placed in junâ€¦ https://t.co/covCnyOgV2",1
5dcaf687c14b24d0701c0405,,Social media memes ofÂ Greta Thunberg's glare at Donald Trump https://t.co/TZuTR4qB3M via @MailOn Donald give her aâ€¦ https://t.co/aItnprtb5V,0
5dcca6bcf372816fadd094be,,"Somewhat... Greta Thunberg's words come to mind right now.. "" How dare you """,0
5dcaf696c14b24d0701c0518,,Struggling as to why Greta Thunberg gets so much abuse. Sheâ€™s a teenager with Aspergers who is passionate and speakâ€¦ https://t.co/j0Yfd8LNpZ,0
5dcabb3bdd8a420f9f1d5660,,"Swedish Teen Greta Thunberg Screams at World Leaders at UN Climate Summit, 'You Have Stolen My Childhood... How Darâ€¦ https://t.co/m52RtIKl97",0
5dcca6f0f372816fadd094ce,,Thank you so much for sharing @tlrd ...also v honored to share a tagline with @GretaThunberg @DollyParton and the wâ€¦ https://t.co/D8CPss8aBM,1
5dcabb4cdd8a420f9f1d57b7,,"The #Right - The left are bullying #GretaThunberg !
Also the #Right: Let's photoshop pictures of Greta looking old,â€¦ https://t.co/qf1gCJPgSq",0
5dcabb46dd8a420f9f1d5733,,"The hate and vitriol against Greta Thunberg is absolutely insane. Just mind blowingly, mind bogglingly insane.  FFSâ€¦ https://t.co/j9DKbOjAXg",0
5dc88556678e6d23f7706544,,The horror,0
5dcaf693c14b24d0701c04e0,,The super twerps @GretaThunberg @Jamie_Margolin just spew what the adults hand them #ClimateHoax https://t.co/7GSKjaiTYF,0
5dcabb4cdd8a420f9f1d57af,,This Greta Thunberg astroturfing is so twisted and cynical. It surprises even me. Imagine using an austistic childâ€¦ https://t.co/cU0FPGTRYT,0
5dcaf680c14b24d0701c0375,,"This is Great ðŸ‘ but will make a difference- If she could remove Trump that would make a big difference ðŸ‘
â€œThis is aâ€¦ https://t.co/nqhpF8OVuP",1
5dcaf691c14b24d0701c04b9,,'This is science': Teen climate activist Greta Thunberg testifies before Congress https://t.co/zXZ9hdmVDb,1
5dc88542678e6d23f770652f,,"This is the most SF thing ever -- spend thousands of $$$ on symbols / appearing to be ""woke"" while doing exactly 0â€¦ https://t.co/DcMrpLP8jj",0
5dcabb51dd8a420f9f1d581c,,Thunbergâ€™s steely look at Trump prompted an immediate response on social media. https://t.co/80DGQe4GJm,0
5dcaf680c14b24d0701c0381,,TTT 3 To The Atlantic #Auspol #GretaThunberg #JacindaArdern #Nzpol #ScottMorrison - https://t.co/h6HPW15BMi https://t.co/IPBOp1SUBM,0
5dcabb52dd8a420f9f1d5825,,Video of Greta Thunberg crossing paths with Trump at UN goes viral https://t.co/PFBG6hzY45,0
5dcabb44dd8a420f9f1d570a,,WATCH: Greta Thunberg's full speech to world leaders at UN Climate Action | https://t.co/qVfmeGV37b via @YouTube,1
5dc8857a678e6d23f7706562,,"When they figure out this is impacting their tourism dollars, SF will catch on.",1
5dcabb4edd8a420f9f1d57e5,,Who is more unlikeable: David Hogg or Greta Thunberg?,0
5dcca703f372816fadd094d5,,Why don't you sail  to south Pole to see if there is some climate change ? And by the way stick there Greta Nobody.,0
5dcabb49dd8a420f9f1d576e,,Wow talk about you Democratsare doing just what HITLER did! Indoctrination of the youth! This girl is a brainwashedâ€¦ https://t.co/HacXITZivc,0
5dc8859b678e6d23f7706578,,"Yet another thing Greta, and the other POC climate activists that y'all LOVE to ignore, DIDN'T and have NEVER askedâ€¦ https://t.co/UrnSAEiKca",1
